ACT_ID|ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_REM|BBVA_COD_PROMOCION|BBVA_CLASE
521381|7314756|516020|H02550-01|00003900
521382|7314757|516021|H02550-01|00003900
521383|7314758|516022|H02550-01|00003900
521384|7314759|516023|H02550-01|00003900
521385|7314760|516024|H02550-01|00003900
521386|7314761|516025|H02550-01|00003900
521388|7314763|516027|H02550-01|00003900
521389|7314764|516028|H02550-01|00003900
521390|7314765|516029|H02550-01|00003900
521391|7314766|516030|H02550-01|00003900
521392|7314767|516031|H02550-01|00003900
521394|7314769|516033|H02566-01|00003900
521395|7314770|516034|H02568-01|00003900
521396|7314771|516035|H02571-01|00003900
521398|7314773|516037|H02572-01|00003900
521399|7326738|516038|H02583-01|00003901
521400|7314774|516039|H02584-01|00003900
521401|7314775|516040|H02595-01|00003900
521402|7314776|516041|H02601-01|00003900
521403|7314777|516042|H02619-01|00060000
521404|7314778|516043|H02620-01|00003900
521405|7314779|516044|H02637-01|00003900
521406|7314780|516045|H02643-01|00003900
521408|7314782|516047|H02660-01|00003900
521915|7315257|516554|H03943-01|00003900
521916|7315258|516555|H03943-01|00003900
521917|7315259|516556|H03943-01|00003900
521919|7315261|516558|H03943-01|00003900
521920|7315262|516559|H03943-01|00003900
521921|7315263|516560|H03943-01|00003900
521922|7315264|516561|H03943-01|00003900
521923|7315265|516562|H03943-01|00003900
521924|7315266|516563|H03943-01|00003900
521925|7315267|516564|H03943-01|00003900
521926|7315268|516565|H03943-01|00003900
521927|7315269|516566|H03943-01|00003900
521929|7315271|516568|H03943-01|00003900
521930|7315272|516569|H03943-01|00003900
521931|7315273|516570|H03943-01|00003900
521932|7315274|516571|H03943-01|00003900
521933|7315275|516572|H03943-01|00003900
521935|7315277|516574|H03943-01|00003900
521936|7315278|516575|H03943-01|00003900
521937|7315279|516576|H03943-01|00003900
521939|7315281|516578|H03943-01|00003900
521940|7315282|516579|H03943-01|00003900
521941|7315283|516580|H03943-01|00003900
521942|7315284|516581|H03943-01|00003900
521943|7315285|516582|H03943-01|00003900
521944|7315286|516583|H03943-01|00003900
521945|7315287|516584|H03943-01|00003900
521946|7315288|516585|H03943-01|00003900
521947|7315289|516586|H03943-01|00003900
522465|7315790|517104|H04487-01|00080000
522466|7315791|517105|H04487-01|00080000
522468|7315793|517107|H04487-01|00080000
522469|7315794|517108|H04487-01|00080000
522471|7315796|517110|H04487-01|00080000
522472|7315797|517111|H04487-01|00080000
522473|7315798|517112|H04487-01|00080000
522474|7315799|517113|H04487-01|00080000
522476|7315801|517115|H04487-01|00080000
522477|7315802|517116|H04487-01|00080000
522478|7315803|517117|H04487-01|00080000
522479|7315804|517118|H04487-01|00080000
522480|7315805|517119|H04487-01|00080000
522481|7315806|517120|H04487-01|00080000
522482|7315807|517121|H04487-01|00080000
522483|7315808|517122|H04487-01|00080000
522485|7315810|517124|H04487-01|00080000
522486|7315811|517125|H04487-01|00080000
522487|7315812|517126|H04487-01|00080000
522488|7315813|517127|H04487-01|00080000
522489|7315814|517128|H04487-01|00080000
522490|7315815|517129|H04487-01|00080000
522491|7315816|517130|H04487-01|00080000
522492|7315817|517131|H04487-01|00080000
522494|7315819|517133|H04487-01|00080000
522496|7315821|517135|H04487-01|00080000
522497|7315822|517136|H04487-01|00080000
522498|7315823|517137|H04487-01|00080000
522499|7315824|517138|H04487-01|00080000
523003|7316308|517642|H05573-01|00003901
523004|7316309|517643|H05574-01|00003900
523005|7316310|517644|H05575-01|00003900
523006|7316311|517645|H05578-01|00003900
523007|7316312|517646|H05590-01|00003900
523009|7316314|517648|H05598-01|00003900
523010|7316315|517649|H05599-01|00003900
523011|7316316|517650|H05600-01|00003900
523013|7316318|517652|H05602-01|00003900
523014|7316319|517653|H05603-01|00003900
523015|7316320|517654|H05604-01|00003900
523016|7316321|517655|H05605-01|00003900
523018|7316323|517657|H05607-01|00003900
523019|7316324|517658|H05620-01|00003900
523020|7316325|517659|H05623-01|00003900
523021|7316326|517660|H05625-01|00003900
523022|7316327|517661|H05627-01|00003900
523023|7316328|517662|H05635-01|00080000
523024|7316329|517663|H05638-01|00003900
523025|7316330|517664|H05639-01|00003900
523026|7316331|517665|H05640-01|00080000
523029|7316334|517668|H05646-01|00003900
523030|7316335|517669|H05647-01|00003900
523031|7316336|517670|H05650-01|00003900
523032|7326812|517671|H05657-01|00003900
523033|7316337|517672|H05659-01|00003900
523034|7316338|517673|H05662-01|00003900
523035|7316339|517674|H05663-01|00080000
523534|7316828|518173|H06342-01|00003900
523535|7316829|518174|H06360-01|00003900
523536|7316830|518175|H06369-01|00003900
523537|7316831|518176|H06371-01|00003900
523538|7316832|518177|H06372-01|00003900
523539|7316833|518178|H06373-01|00003900
523540|7316834|518179|H06375-01|00003900
523541|7316835|518180|H06377-01|00003900
523542|7316836|518181|H06379-01|00003900
523544|7316838|518183|H06381-01|00003900
523546|7316840|518185|H06381-01|00003900
523547|7316841|518186|H06382-01|00003900
523548|7316842|518187|H06382-01|00003900
523549|7316843|518188|H06389-01|00003900
523550|7316844|518189|H06392-01|00003900
523551|7316845|518190|H06394-01|00003900
523553|7316847|518192|H06397-01|00003900
523554|7316848|518193|H06403-01|00003900
523555|7316849|518194|H06412-01|00003900
523556|7316850|518195|H06413-01|00080000
523557|7316851|518196|H06413-01|00080000
523558|7316852|518197|H06420-01|00003900
523559|7316853|518198|H06422-01|00003900
523560|7316854|518199|H06429-01|00003900
523561|7316855|518200|H06433-01|00003900
523563|7316856|518202|H06435-01|00003900
523564|7316857|518203|H06437-01|00003900
523565|7316858|518204|H06444-01|00003900
523566|7316859|518205|H06446-01|00003900
524106|7317384|518745|H07246-01|00003900
524107|7317385|518746|H07246-01|00003900
524108|7317387|518747|H07258-01|00003900
524109|7317388|518748|H07260-01|00003900
524110|7317389|518749|H07268-01|00003900
524111|7317390|518750|H07277-01|00003900
524112|7317391|518751|H07280-01|00003900
524115|7317394|518754|H07288-01|00003900
524116|7317395|518755|H07290-01|00080000
524117|7317396|518756|H07291-01|00003900
524118|7317397|518757|H07296-01|00060000
524119|7317398|518758|H07298-01|00003900
524120|7317399|518759|H07298-01|00003900
524121|7317400|518760|H07302-01|00003900
524122|7317401|518761|H07305-01|00003900
524124|7317403|518763|H07312-01|00003900
524125|7317404|518764|H07315-01|00003900
524126|7317405|518765|H07316-01|00003900
524127|7317406|518766|H07321-01|00003900
524128|7317407|518767|H07322-01|00003900
524129|7317408|518768|H07322-01|00003900
524130|7317409|518769|H07326-01|00003900
524131|7317410|518770|H07328-01|00003900
524132|7317411|518771|H07332-01|00003900
524134|7317413|518773|H07337-01|00003900
524135|7317414|518774|H07338-01|00003900
524136|7317415|518775|H07339-01|00003900
524137|7317416|518776|H07340-01|00003900
524639|7317905|519278|H08064-01|00080000
524640|7317906|519279|H08064-01|
524642|7317908|519281|H08064-01|00080000
524643|7317909|519282|H08064-01|00080000
524644|7317910|519283|H08064-01|00080000
524645|7317911|519284|H08064-01|00080000
524646|7317912|519285|H08064-01|00080000
524647|7317913|519286|H08064-01|
524648|7317914|519287|H08064-01|00080000
524649|7317915|519288|H08064-01|
524652|7317918|519291|H08064-01|00080000
524653|7317919|519292|H08064-01|00080000
524654|7317920|519293|H08064-01|
524655|7317921|519294|H08064-01|00080000
524656|7317922|519295|H08064-01|00080000
524657|7317923|519296|H08064-01|00080000
524658|7317924|519297|H08064-01|00080000
524659|7317925|519298|H08064-01|
524661|7317927|519300|H08064-01|00080000
524662|7317928|519301|H08064-01|00080000
524663|7317929|519302|H08064-01|00080000
524664|7317930|519303|H08064-01|
524665|7317931|519304|H08064-01|00080000
524666|7317932|519305|H08064-01|00080000
524667|7317933|519306|H08064-01|00080000
524668|7317934|519307|H08064-01|00080000
524670|7317936|519309|H08064-01|00080000
524671|7317937|519310|H08064-01|00080000
524672|7317938|519311|H08064-01|00080000
525173|7318421|519812|H09051-01|00003900
525174|7318422|519813|H09051-01|00003900
525175|7318423|519814|H09051-01|00003900
525176|7318424|519815|H09054-01|00003900
525177|7318425|519816|H09057-01|00003900
525179|7318427|519818|H09059-01|00003900
525180|7318428|519819|H09068-01|00003900
525182|7318430|519821|H09076-01|00003900
525183|7318431|519822|H09077-01|00003900
525184|7318432|519823|H09079-01|00003900
525185|7318433|519824|H09082-01|00003900
525186|7318434|519825|H09086-01|00003900
525187|7318435|519826|H09094-01|00003900
525188|7318436|519827|H09095-01|00003900
525189|7318437|519828|H09096-01|00003900
525190|7318438|519829|H09099-01|00003900
525192|7318440|519831|H09113-01|00003900
525193|7318441|519832|H09117-01|00003900
525194|7318442|519833|H09120-01|
525195|7318443|519834|H09120-01|
525196|7318444|519835|H09120-01|
525197|7318445|519836|H09120-01|
525198|7318446|519837|H09120-01|
525200|7318448|519839|H09120-01|
525201|7318449|519840|H09122-01|00003900
525202|7318450|519841|H09124-01|00003900
525204|7318452|519843|H09126-01|00003901
525205|7318453|519844|H09130-01|00003900
525710|7318849|520349|H09926-01|00080000
525711|7318850|520350|H09926-01|00080000
525712|7318851|520351|H09926-01|00080000
525713|7318852|520352|H09926-01|00080000
525714|7318853|520353|H09926-01|00080000
525715|7318854|520354|H09926-01|00080000
525716|7318855|520355|H09926-01|00080000
525717|7318856|520356|H09928-01|00003900
525718|7318857|520357|H09931-01|00003900
525719|7318858|520358|H09932-01|00003900
525721|7318860|520360|H09945-01|00003900
525722|7318861|520361|H09946-01|00003900
525723|7318862|520362|H09954-01|00003900
525724|7318863|520363|H09960-01|00003900
525725|7318864|520364|H09961-01|00003900
525726|7318865|520365|H09962-01|00003900
525727|7318866|520366|H09968-01|00003900
525730|7318869|520369|H09986-01|00003900
525731|7318870|520370|H09988-01|00003900
525732|7318871|520371|H09991-01|00003900
525733|7318872|520372|H09995-01|00003900
525734|7318873|520373|H09996-01|00003900
525735|7318874|520374|H09999-01|00003900
525736|7318875|520375|H10011-01|00003900
525737|7318876|520376|H10020-01|00003900
525738|7318877|520377|H10023-01|00003900
525739|7318878|520378|H10031-01|00003900
525741|7318880|520380|H10032-01|00003900
525742|7318881|520381|H10032-01|00003900
526241|7319359|520880|H11586-01|00003900
526242|7319360|520881|H11586-01|00003900
526244|7319362|520883|H11287-01|00003900
526245|7319363|520884|H11297-01|00003901
526246|7319364|520885|H11299-01|00003900
526247|7319365|520886|H11300-01|00003900
526248|7319366|520887|H11303-01|00003900
526249|7319367|520888|H11306-01|00003900
526250|7319368|520889|H11307-01|00003900
526251|7319369|520890|H11308-01|00003900
526252|7319370|520891|H11309-01|00003900
526254|7319372|520893|H11322-01|00003900
526255|7319373|520894|H11330-01|00003900
526257|7319375|520896|H11337-01|00003900
526258|7319376|520897|H11346-01|00003900
526259|7319377|520898|H11347-01|00003901
526260|7319378|520899|H11349-01|00003900
526261|7319379|520900|H11349-01|00003900
526263|7319381|520902|H11359-01|00003900
526264|7319382|520903|H11360-01|00003900
526265|7319383|520904|H11361-01|00003900
526266|7319384|520905|H11363-01|00003900
526267|7319385|520906|H11380-01|00003900
526268|7319386|520907|H11383-01|00003900
526269|7319387|520908|H11394-01|00003900
526270|7319388|520909|H11395-01|00003900
526271|7319389|520910|H11396-01|00003900
526273|7319391|520912|H11404-01|00003900
526274|7319392|520913|H11406-01|
518148|7312245|512787|147913-01|00003900
518150|7312247|512789|147897-01|00003900
518151|7312248|512790|147915-01|00003900
518152|7312249|512791|147691-01|00003900
518153|7312250|512792|147554-01|00003900
518154|7312251|512793|147554-02|00003900
518155|7312252|512794|107200-01|00003900
518156|7312253|512795|147916-01|00003900
518157|7312254|512796|147764-01|00003900
518159|7312256|512798|140578-01|00003900
518160|7312257|512799|U21276-01|00080000
518161|7326170|512800|U21275-01|
518162|7312259|512801|U20012-01|00080000
518164|7312261|512803|U20062-01|00100000
518165|7312262|512804|U21329-01|00080000
518166|7312263|512805|U13071-01|
518167|7312264|512806|U13071-01|
518168|7312265|512807|U13071-01|
518170|7312267|512809|U13071-01|
518171|7312268|512810|U13071-01|
518172|7326174|512811|U20054-01|
518173|7326175|512812|U13026-01|
518174|7326176|512813|U13026-01|
518175|7312269|512814|U20157-01|
518176|7312270|512815|U21267-01|00080000
518177|7312271|512816|U20064-01|
518178|7312272|512817|U20025-01|00100000
518179|7326177|512818|U21316-01|
518181|7312273|512820|U13380-01|00080000
518694|7312602|513333|C01505-01|00003901
518695|7312603|513334|C01504-01|00003901
518696|7312604|513335|C01506-01|00003901
518697|7312605|513336|C01511-01|00003901
518698|7312606|513337|C01510-01|00003901
518699|7312607|513338|C01515-01|00003901
518700|7312608|513339|C01517-01|00003901
518703|7312611|513342|C01516-01|00003901
518704|7312612|513343|C01526-01|00003901
518705|7312613|513344|C01528-01|00080000
518706|7312614|513345|C01540-01|00003900
518707|7312615|513346|C01555-01|00003900
518708|7312616|513347|C01553-01|00003901
518709|7312617|513348|T00202-01|
518710|7312618|513349|C01567-01|00003900
518712|7312620|513351|C01625-01|00003901
518713|7312621|513352|C01627-01|00080000
518714|7312622|513353|C01628-01|00003901
518715|7312623|513354|C01661-01|00080000
518716|7326257|513355|C01667-01|00003900
518717|7312624|513356|C01668-01|00080000
518718|7326258|513357|C01666-01|00003901
518719|7312625|513358|C01669-01|00100000
518720|7312626|513359|C01690-01|00003900
518722|7326259|513361|C01722-01|
518723|7312628|513362|C01751-01|00003900
518724|7312629|513363|C01767-01|00003901
518725|7326260|513364|C01760-01|
519243|7326362|513882|C04524-01|00003900
519244|7326363|513883|C04532-01|
519245|7326364|513884|C04537-01|00003900
519246|7313054|513885|C04538-01|00003900
519248|7326365|513887|C04543-01|00003900
519249|7313056|513888|C04550-01|00003900
519250|7313057|513889|C04552-01|00003900
519251|7313058|513890|C04560-01|00003900
519252|7313059|513891|C04567-01|00003900
519254|7313060|513893|C04582-01|00003900
519255|7326367|513894|C04590-01|00003900
519257|7313061|513896|C04586-01|00003900
519258|7313062|513897|C04620-01|00003900
519259|7313063|513898|C04623-01|00003900
519260|7313064|513899|C04630-01|00003900
519261|7313065|513900|C04651-01|00003900
519262|7326369|513901|C04673-01|00003900
519263|7313066|513902|C04669-01|00003900
519264|7326370|513903|C04686-01|00003900
519266|7313068|513905|C04703-01|00003901
519267|7313069|513906|C04702-01|00003900
519268|7326371|513907|C04725-01|00003900
519269|7326372|513908|C04734-01|00003900
519270|7313070|513909|C04740-01|00003900
519271|7326373|513910|C04707-01|
519272|7313071|513911|C04746-01|00003900
519274|7326374|513913|C04769-01|00003900
519275|7313073|513914|C04773-01|00003901
519276|7313074|513915|C04776-01|00003900
519786|7313442|514425|C08534-01|00003900
519787|7313443|514426|C08536-01|00003900
519788|7313444|514427|C08539-01|00080000
519789|7313445|514428|C08532-01|00003900
519790|7313446|514429|C08550-01|00003900
519791|7313447|514430|C08556-01|00003900
519793|7313449|514432|T00413-01|00003900
519794|7313450|514433|C08577-01|00100000
519795|7313451|514434|C08581-01|00003900
519796|7313452|514435|C08583-01|
519797|7313453|514436|C08588-01|00003900
519798|7313454|514437|C08584-01|00003900
519799|7313455|514438|C08589-01|00080000
519800|7313456|514439|C08607-01|00003900
519802|7326519|514441|C08613-01|
519803|7313458|514442|C08620-01|00003900
519804|7313459|514443|C08626-01|00003900
519805|7313460|514444|C08631-01|00003900
519806|7313461|514445|C08635-01|00003900
519807|7313462|514446|C08667-01|00100000
519808|7313463|514447|C08674-01|00003900
519810|7313465|514449|C08682-01|00100000
519811|7326520|514450|C08686-01|
519813|7326522|514452|C08704-01|00003900
519814|7313466|514453|C08709-01|00100000
519815|7313467|514454|C08720-01|00003900
519816|7313468|514455|C08730-01|00080000
519817|7313469|514456|C08739-01|00003900
520335|7313858|514974|C12847-01|00003900
520336|7313859|514975|C12850-01|00003901
520337|7326656|514976|C12854-01|00003900
520338|7313860|514977|C12858-01|00003900
520339|7313861|514978|C12863-01|00003900
520340|7313862|514979|C12864-01|00003901
520341|7313863|514980|C12867-01|00003901
520342|7313864|514981|C12869-01|00003901
520343|7326657|514982|C12871-01|
520345|7326659|514984|C12871-01|
520346|7326660|514985|C12871-01|
520347|7326661|514986|C12871-01|
520348|7326662|514987|C12871-01|
520349|7313865|514988|C12872-01|00003900
520351|7326663|514990|C12879-01|00003900
520352|7313867|514991|C12910-01|00003901
520353|7313868|514992|C12916-01|00003901
520354|7313869|514993|C12976-01|00003901
520356|7313871|514995|C13077-01|00003901
520357|7313872|514996|C13158-01|00003901
520358|7313873|514997|C13166-01|00003901
520359|7313874|514998|C13171-01|00003901
520360|7313875|514999|C13173-01|00003901
520361|7313876|515000|C13221-01|00003901
520362|7313877|515001|C13236-01|00003901
520363|7313878|515002|C13237-01|00003901
520364|7313879|515003|C13249-01|00003901
520366|7313881|515005|C13256-01|00003901
520367|7313882|515006|C13263-01|00003901
520879|7326726|515518|H01247-01|00003900
520881|7314269|515520|H01254-01|00003900
520882|7314270|515521|H01254-01|00003900
520883|7314271|515522|H01254-01|00003900
520884|7314272|515523|H01254-01|00003900
520885|7314273|515524|H01264-01|00003900
520886|7314274|515525|H01276-01|00003900
520887|7314275|515526|H01278-01|00003900
520888|7314276|515527|H01282-01|00003900
520889|7314277|515528|H01286-01|00003900
520891|7314279|515530|H01298-01|00003900
520892|7314280|515531|H01307-01|00003900
520893|7314281|515532|H01312-01|00003900
520895|7314283|515534|H01329-01|00003900
520896|7314284|515535|H01331-01|00003900
520897|7314285|515536|H01342-01|00003901
520898|7314286|515537|H01347-01|00003900
520900|7314288|515539|H01357-01|00003900
520901|7314289|515540|H01361-01|00003900
520902|7314290|515541|H01369-01|00003900
520903|7314291|515542|H01371-01|00003900
520904|7314292|515543|H01377-01|00003900
520905|7314293|515544|H01380-01|00003900
520906|7314294|515545|H01381-01|00003900
520907|7314295|515546|H01386-01|00003900
520908|7314296|515547|H01389-01|00003900
520910|7387373|515549|H01413-01|
520911|7314298|515550|H01422-01|00003900
520912|7314299|515551|H01430-01|00003900
521409|7314783|516048|H02661-01|00003900
521410|7314784|516049|H02666-01|00003900
521411|7314785|516050|H02667-01|00003900
521413|7314787|516052|H02682-01|00003900
521415|7314789|516054|H02700-01|00003900
521416|7314790|516055|H02717-01|00003900
521417|7314791|516056|H02718-01|00003900
521418|7314792|516057|H02730-01|00003900
521419|7314793|516058|H02731-01|00003900
521420|7314794|516059|H02734-01|00003900
521421|7314795|516060|H02735-01|00003900
521422|7314796|516061|H02738-01|00003900
521423|7326739|516062|H02741-01|
521425|7326740|516064|H02759-01|00003900
521426|7314798|516065|H02760-01|00003900
521427|7314799|516066|H02766-01|00003900
521428|7314800|516067|H02773-01|00003900
521429|7314801|516068|H02783-01|00003900
521430|7326741|516069|T00422-01|00003900
521431|7314802|516070|H02805-01|00080000
521432|7314803|516071|H02805-01|00080000
521433|7314804|516072|H02805-01|00080000
521435|7314806|516074|H02805-01|00080000
521436|7314807|516075|H02805-01|00080000
521438|7314809|516077|H02805-01|00080000
521439|7314810|516078|H02805-01|00080000
521440|7314811|516079|H02805-01|00080000
521441|7314812|516080|H02805-01|00080000
521949|7315291|516588|H03943-01|00003900
521950|7315292|516589|H03943-01|00003900
521952|7315294|516591|H03945-01|00003900
521953|7315295|516592|H03945-01|00003900
521954|7315296|516593|H03945-01|00003900
521955|7315297|516594|H03945-01|00003900
521956|7315298|516595|H03945-01|00003900
521957|7315299|516596|H03945-01|00003900
521958|7315300|516597|H03945-01|00003900
521961|7315303|516600|H03945-01|00003900
521962|7315304|516601|H03945-01|00003900
521963|7315305|516602|H03945-01|00003900
521964|7315306|516603|H03945-01|00003900
521965|7315307|516604|H03945-01|00003900
521966|7315308|516605|H03945-01|00003900
521967|7315309|516606|H03945-01|00003900
521968|7315310|516607|H03945-01|00003900
521970|7315312|516609|H03945-01|00003900
521971|7315313|516610|H03945-01|00003900
521972|7315314|516611|H03945-01|00003900
521973|7315315|516612|H03945-01|00003900
521974|7315316|516613|H03945-01|00003900
521975|7315317|516614|H03945-01|00003900
521976|7315318|516615|H03945-01|00003900
521977|7315319|516616|H03945-01|00003900
521979|7315321|516618|H03945-01|00003900
521980|7315322|516619|H03945-01|00003900
521981|7315323|516620|H03945-01|00003900
521982|7315324|516621|H04204-01|00080000
522500|7315825|517139|H04487-01|00080000
522501|7315826|517140|H04487-01|00080000
522502|7315827|517141|H04487-01|00080000
522504|7315829|517143|H04487-01|00080000
522505|7315830|517144|H04487-01|00080000
522506|7315831|517145|H04487-01|00080000
522507|7315832|517146|H04487-01|00080000
522509|7315834|517148|H04487-01|00080000
522510|7315835|517149|H04487-01|00080000
522511|7315836|517150|H04487-01|00080000
522512|7315837|517151|H04487-01|00080000
522513|7315838|517152|H04487-01|00080000
522514|7315839|517153|H04487-01|00080000
522515|7315840|517154|H04487-01|00080000
522516|7315841|517155|H04487-01|00080000
522518|7315843|517157|H04487-01|00080000
522519|7315844|517158|H04487-01|00080000
522520|7315845|517159|H04487-01|00080000
522521|7315846|517160|H04487-01|00080000
522522|7315847|517161|H04487-01|00080000
522523|7315848|517162|H04487-01|00080000
522524|7315849|517163|H04487-01|00080000
522525|7315850|517164|H04487-01|00080000
522528|7326789|517167|H04492-01|00003900
522529|7326790|517168|H04505-01|00003901
522530|7315853|517169|H04506-01|00003900
522531|7315854|517170|H04514-01|00003900
522532|7315855|517171|H04515-01|00003900
522533|7315856|517172|H04517-01|00003900
523036|7316340|517675|H05676-01|00003900
523037|7316341|517676|H05682-01|00080000
523038|7316342|517677|H05684-01|00080000
523039|7316343|517678|H05688-01|00003900
523040|7316344|517679|H05688-01|00003900
523041|7316345|517680|H05688-01|00003900
523042|7316346|517681|H05693-01|00003900
523044|7316348|517683|H05697-01|00003900
523046|7316350|517685|H05698-01|00003900
523047|7316351|517686|H05699-01|00003900
523048|7316352|517687|H05705-01|00003900
523049|7316353|517688|H05706-01|00003900
523050|7316354|517689|H05708-01|00003900
523051|7316355|517690|H05709-01|00003900
523052|7316356|517691|H05709-01|00003900
523054|7316358|517693|H05709-01|00003900
523055|7316359|517694|H05709-01|00003900
523056|7316360|517695|H05715-01|00003900
523057|7316361|517696|H05720-01|00003900
523058|7316362|517697|H05721-01|00003900
523059|7316363|517698|H05722-01|00003900
523060|7316364|517699|H05724-01|00003900
523061|7316365|517700|H05726-01|00003900
523062|7316366|517701|H05737-01|00003900
523063|7316367|517702|H05741-01|00003900
523065|7316369|517704|H05745-01|00003900
523066|7316370|517705|H05746-01|00003900
523067|7316371|517706|H05747-01|00003900
523567|7316860|518206|H06448-01|
523568|7316861|518207|H06449-01|00003900
523570|7316863|518209|H06452-01|00003900
523571|7316864|518210|H06455-01|00080000
523572|7316865|518211|H06455-01|00080000
523574|7316867|518213|H06455-01|00080000
523575|7316868|518214|H06455-01|00080000
523576|7316869|518215|H06455-01|00080000
523577|7316870|518216|H06455-01|00080000
523579|7316872|518218|H06455-01|00080000
523580|7316873|518219|H06455-01|00080000
523581|7316874|518220|H06455-01|00080000
523582|7316875|518221|H06455-01|00080000
523583|7316876|518222|H06455-01|00080000
523584|7316877|518223|H06455-01|00080000
523585|7316878|518224|H06455-01|00080000
523587|7316880|518226|H06455-01|00080000
523588|7316881|518227|H06455-01|00080000
523589|7316882|518228|H06455-01|00080000
523590|7316883|518229|H06455-01|00080000
523591|7316884|518230|H06455-01|00080000
523592|7316885|518231|H06455-01|00080000
523593|7316886|518232|H06455-01|00080000
523594|7316887|518233|H06455-01|00080000
523596|7316889|518235|H06455-01|00080000
523598|7316891|518237|H06455-01|00080000
523599|7316892|518238|H06455-01|00080000
523600|7316893|518239|H06455-01|00080000
523601|7316894|518240|H06455-01|00080000
524140|7317419|518779|H07343-01|00003900
524141|7317420|518780|H07344-01|
524142|7317421|518781|H07344-01|
524143|7317422|518782|H07344-01|00080000
524144|7317423|518783|H07346-01|00003900
524145|7317424|518784|H07347-01|00003900
524146|7317425|518785|H07356-01|00003900
524147|7317426|518786|H07362-01|00003900
524148|7317427|518787|H07376-01|00003900
524149|7317428|518788|H07377-01|00003900
524151|7317430|518790|H07377-01|00003900
524152|7317431|518791|H07378-01|00003900
524153|7317432|518792|H07389-01|00003900
524154|7317433|518793|H07394-01|00080000
524156|7317435|518795|H07405-01|
524157|7317436|518796|H07408-01|00003900
524158|7317437|518797|H07413-01|00003900
524159|7317438|518798|H07417-01|00003900
524161|7317440|518800|H07420-01|00003900
524162|7317441|518801|H07421-01|00003900
524163|7317442|518802|H07426-01|00003900
524164|7317443|518803|H07430-01|00003900
524165|7317444|518804|H07431-01|00003900
524166|7317445|518805|H07450-01|00003901
524167|7317446|518806|H07453-01|00003900
524168|7317447|518807|H07455-01|00003900
524169|7317448|518808|H07458-01|00003900
524171|7317450|518810|H07476-01|00003900
524172|7317451|518811|H10136-01|00003900
524673|7317939|519312|H08064-01|00080000
524674|7317940|519313|H08064-01|00080000
524675|7317941|519314|H08064-01|00080000
524677|7317943|519316|H08064-01|00080000
524678|7317944|519317|H08064-01|00080000
524679|7317945|519318|H08064-01|00080000
524680|7317946|519319|H08064-01|00080000
524681|7317947|519320|H08064-01|
524682|7317948|519321|H08064-01|
524683|7317949|519322|H08064-01|
524684|7317950|519323|H08064-01|00080000
524686|7317952|519325|H08064-01|
524687|7317953|519326|H08064-01|00080000
524688|7317954|519327|H08064-01|00080000
524690|7317956|519329|H08064-01|00080000
524691|7317957|519330|H08064-01|00080000
524692|7317958|519331|H08064-01|
524693|7317959|519332|H08064-01|
524694|7317960|519333|H08064-01|
524696|7317962|519335|H08064-01|00080000
524697|7317963|519336|H08064-01|00080000
524698|7317964|519337|H08064-01|00080000
524699|7317965|519338|H08064-01|00080000
524700|7317966|519339|H08064-01|00080000
524701|7317967|519340|H08065-01|00003900
524702|7317968|519341|H08075-01|00003900
524703|7317969|519342|H08076-01|00003900
524704|7317970|519343|H08077-01|00060000
524706|7317972|519345|H08079-01|00003900
525206|7318454|519845|H09131-01|00003900
525207|7318455|519846|H09131-01|00003900
525208|7318456|519847|H09131-01|00003900
525209|7318457|519848|H09132-01|00003900
525211|7318459|519850|H09135-01|00080000
525212|7318460|519851|H09135-01|00080000
525213|7318461|519852|H09135-01|00080000
525215|7318463|519854|H09143-01|00003900
525216|7318464|519855|H09144-01|00003900
525217|7318465|519856|H09145-01|00003900
525218|7318466|519857|H09146-01|
525219|7318467|519858|H09156-01|00003900
525221|7318469|519860|H09159-01|00003900
525222|7318470|519861|H09160-01|00003900
525223|7318471|519862|H09161-01|00003900
525224|7318472|519863|H09166-01|00003900
525225|7318473|519864|H09172-01|00003900
525226|7318474|519865|H09173-01|00003900
525227|7318475|519866|H09174-01|00003900
525228|7318476|519867|H09179-01|00060000
525230|7318478|519869|H09179-01|00060000
525232|7318480|519871|H09180-01|00080000
525233|7318481|519872|H09181-01|00080000
525234|7318482|519873|H09182-01|00003900
525235|7318483|519874|H09183-01|00080000
525236|7318484|519875|H09183-01|00080000
525237|7318485|519876|H09183-01|00080000
525238|7318486|519877|H09183-01|00080000
525743|7318882|520382|H10033-01|00003900
525744|7318883|520383|H10033-01|00003900
525745|7318884|520384|H10033-01|00003900
525746|7318885|520385|H10033-01|00003900
525747|7318886|520386|H10033-01|00003900
525748|7318887|520387|H10033-01|00003900
525750|7318889|520389|H10033-01|00003900
525752|7318891|520391|H12796-01|00003900
525753|7318892|520392|H10035-01|00003901
525754|7318893|520393|H10036-01|00003900
525755|7318894|520394|H10037-01|00003900
525756|7318895|520395|H10039-01|00003900
525757|7318896|520396|H10040-01|00003900
525758|7318897|520397|H10041-01|00003900
525759|7318898|520398|H10042-01|00003900
525760|7318899|520399|H10044-01|00003900
525762|7318901|520401|H10048-01|00003900
525763|7318902|520402|H10049-01|00003900
525764|7318903|520403|H10053-01|00003900
525765|7318904|520404|H10055-01|00080000
525766|7318905|520405|H10055-01|00080000
525767|7318906|520406|H10060-01|00003900
